12424                    |57376.480,1807.113,-15622|Topielec                 
12424                    |57603.285,1861.139,-15537|Topielec                 
12386                    |60280.746,1973.757,-17338|Polna bestia             
12386                    |60076.180,1988.724,-17260|Polna bestia             
12386                    |60476.730,1978.606,-17233|Polna bestia             
12386                    |59157.207,2012.360,-15820|Polna bestia             
12386                    |59046.121,2013.274,-15527|Polna bestia             
12386                    |59428.027,2022.915,-15648|Polna bestia             
12386                    |65274.859,2446.056,-6364.|Polna bestia             
12386                    |65289.125,2431.475,-6626.|Polna bestia             
12386                    |65277.961,2420.081,-6004.|Polna bestia             
10355                    |74546.961,3833.689,-9863.|Onar                     
10357                    |74732.977,3514.090,-10185|Farmer                   
10359                    |71324.742,3168.873,-12073|Gunnar                   
10361                    |73789.281,3208.043,-12087|Bodo                     
10363                    |72235.945,3152.796,-9142.|Farmer                   
10365                    |65034.516,2452.457,-9968.|Farmer                   
10369                    |75716.484,3514.089,-9379.|Wasili                   
10371                    |72708.938,3153.269,-10376|Hodges                   
10376                    |75419.992,3833.690,-9894.|Maria                    
10378                    |72980.117,3192.048,-11525|Elena                    
10380                    |76906.234,3735.627,-16805|Pepe                     
10382                    |72094.117,3152.599,-8698.|Thekla                   
10384                    |75373.039,3833.690,-9578.|S³u¿ka                   
10386                    |65030.238,2457.518,-9846.|Farmerka                 
10388                    |72884.547,3153.379,-9430.|Farmer                   
10390                    |72829.430,3155.091,-9591.|Farmer                   
10392                    |72296.141,3152.599,-9063.|Farmer                   
10394                    |72151.055,3152.599,-9042.|Farmer                   
10396                    |73937.062,3211.194,-12176|Farmer                   
10398                    |71204.086,3160.419,-12097|Farmer                   
10531                    |58593.180,1631.340,10517.|Sagitta                  
11630                    |75720.734,3514.090,-13266|Lee                      
11638                    |73857.180,3228.002,-11157|Torlof                   
11648                    |73246.461,3194.535,-11156|Cipher                   
11651                    |71533.406,3163.470,-11377|Rod                      
11654                    |74625.898,3408.640,-14718|Cord                     
11659                    |72649.438,3152.598,-8705.|Sylvio                   
11662                    |72971.273,3152.599,-8864.|Bullko                   
11666                    |71752.945,3155.135,-9523.|Jarvis                   
11668                    |72837.430,3153.269,-10228|Bennet                   
11675                    |73431.523,3252.841,-8432.|Dar                      
11678                    |72447.922,3194.929,-11510|Wilk                     
11687                    |68341.898,2468.439,-11611|Sentenza                 
11690                    |68089.828,2427.893,-12034|Najemnik                 
11693                    |67360.680,2488.676,-11713|Fester                   
11696                    |68222.688,2432.122,-11317|Najemnik                 
11699                    |71681.680,3181.177,-11227|Najemnik                 
11701                    |71675.078,3153.623,-9145.|Najemnik                 
11703                    |74827.078,3514.748,-11541|Najemnik                 
11705                    |73153.031,3190.263,-11211|Najemnik                 
11708                    |70806.766,3085.107,-11395|Raoul                    
11710                    |76020.430,3514.090,-12857|Khaled                   
11712                    |74873.289,3514.749,-11229|Najemnik                 
11714                    |75011.383,3514.090,-12786|Najemnik                 
11716                    |75169.242,3514.090,-12713|Najemnik                 
12469                    |71370.141,3017.791,-6029.|Owca                     
12469                    |71479.133,3029.315,-6184.|Owca                     
12470                    |71198.508,3021.556,-5723.|Owca                     
12469                    |72543.469,3245.592,-4120.|Owca                     
12469                    |72466.000,3245.027,-4328.|Owca                     
12469                    |72707.000,3268.985,-4324.|Owca                     
12470                    |69952.602,2802.112,-3747.|Owca                     
12469                    |70237.164,2867.118,-3885.|Owca                     
12469                    |70435.875,2848.348,-3239.|Owca                     
12469                    |74388.016,3584.163,-15797|Owca                     
12469                    |74154.109,3544.172,-16789|Owca                     
12469                    |74967.305,3619.383,-16748|Owca                     
12469                    |77361.367,3769.070,-16937|Owca                     
12469                    |77216.922,3760.005,-16265|Owca                     
12469                    |76619.383,3739.571,-16398|Owca                     
12470                    |76976.133,3740.470,-16800|Owca                     
12469                    |76500.195,3710.888,-17009|Owca                     
12470                    |74510.016,3393.285,-18561|Owca                     
12470                    |74089.281,3287.018,-18658|Owca                     
12469                    |74916.969,3483.126,-18773|Owca                     
12469                    |72244.680,3001.882,-16827|Owca                     
12469                    |72339.656,3033.081,-16757|Owca                     
12469                    |70483.367,3047.648,-10265|Owca                     
12469                    |70540.461,3089.220,-10086|Owca                     
12470                    |70989.148,3143.137,-10083|Owca                     
10481                    |49565.094,2917.464,-18409|Bengar                   
10484                    |39609.738,2880.147,-23450|Gaan                     
12361                    |45992.707,2455.699,-32371|Prychaj¹cy smoczy zêbacz 
10490                    |48102.434,2938.334,-17547|Farmer                   
10493                    |49067.863,3069.117,-19657|Malak                    
10496                    |49469.969,2969.780,-17341|Farmer                   
10499                    |48207.352,2938.287,-17525|Farmer                   
10502                    |51720.277,3065.598,-23415|Farmer                   
10505                    |50598.781,3006.390,-23759|Farmer                   
10508                    |50440.504,3036.653,-22049|Farmer                   
10511                    |50395.980,3032.492,-22143|Farmer                   
12469                    |49107.465,3077.617,-19718|Owca                     
12469                    |49519.285,3131.074,-19835|Owca                     
12470                    |48758.969,3003.197,-19323|Owca                     
12469                    |49326.273,3089.021,-19421|Owca                     
10400                    |56279.676,1904.730,-1224.|Sekob                    
10404                    |58185.203,1980.004,-2126.|Till                     
10415                    |58676.566,1944.262,-3686.|Balthasar                
12473                    |58850.949,1932.657,-3661.|Owca                     
12474                    |58684.363,1943.310,-3885.|Owca                     
12475                    |58498.875,1970.133,-3432.|Owca                     
10420                    |59297.684,2073.099,-5885.|Rega                     
10423                    |62417.855,2143.448,-5710.|Babera                   
10426                    |60895.812,2089.977,-3729.|Bronko                   
10429                    |57385.633,1904.729,-1205.|Rosi                     
10439                    |62509.539,2151.393,-5471.|Farmer                   
10442                    |59064.500,2076.395,-6160.|Farmer                   
10533                    |69546.047,1690.978,-24387|Grom                     
12454                    |42378.160,3372.222,-1086.|Œcierwojad               
12575                    |31214.820,4125.466,-12738|Zombie                   
12576                    |31460.883,4125.496,-12452|Zombie                   
12577                    |30923.672,4125.495,-12404|Zombie                   
12411                    |33000.820,4126.228,-11935|Szkielet-goblin          
12411                    |33047.922,4126.231,-11963|Szkielet-goblin          
12411                    |32884.430,4126.232,-11849|Szkielet-goblin          
12562                    |48532.496,3496.288,10731.|Wilk                     
12562                    |48360.355,3520.246,10871.|Wilk                     
12407                    |51045.863,3387.942,10092.|Goblin                   
12407                    |51293.645,3386.553,10288.|Goblin                   
12407                    |50649.602,3418.503,10097.|Goblin                   
12562                    |45803.352,2521.081,-3839.|Wilk                     
12562                    |45946.184,2479.991,-4013.|Wilk                     
12424                    |44511.902,2079.502,-6353.|Topielec                 
12424                    |44484.809,2106.220,-6180.|Topielec                 
12339                    |44519.254,2048.317,-6542.|Krwiopijca               
12562                    |49875.148,2016.503,-5888.|Wilk                     
12562                    |50096.297,1994.067,-5956.|Wilk                     
12424                    |47839.559,1608.859,-10433|Topielec                 
10539                    |44417.051,2920.021,2380.2|Dragomir                 
10541                    |12974.620,4084.854,11740.|Niclas                   
12554                    |60499.805,2141.520,3323.6|Warg                     
12554                    |60263.910,2131.241,3268.4|Warg                     
12339                    |58881.055,2000.752,3821.1|Krwiopijca               
12339                    |59057.723,2007.754,3696.9|Krwiopijca               
12339                    |58701.039,1985.869,3601.3|Krwiopijca               
12339                    |59025.523,2020.296,4087.3|Krwiopijca               
12562                    |57271.965,1839.348,4568.3|Wilk                     
12562                    |57121.375,1810.967,4404.4|Wilk                     
12411                    |55022.062,1511.450,4684.0|Szkielet-goblin          
12411                    |54920.469,1502.856,4690.5|Szkielet-goblin          
12562                    |61939.152,2217.793,4671.6|Wilk                     
12339                    |60692.777,2131.028,6506.2|Krwiopijca               
12339                    |60844.219,2142.557,6641.6|Krwiopijca               
12339                    |64619.695,2373.784,3646.6|Krwiopijca               
12339                    |64456.824,2363.248,3878.3|Krwiopijca               
12460                    |65898.164,2333.630,3386.3|Cieniostwór              
12411                    |67360.414,2226.782,2785.7|Szkielet-goblin          
12339                    |70430.875,2521.012,1080.6|Krwiopijca               
12339                    |70372.453,2507.498,1117.2|Krwiopijca               
12339                    |70461.375,2546.000,880.25|Krwiopijca               
12482                    |72711.867,2663.963,-1068.|Stra¿nik krypty          
12483                    |73038.891,2663.963,721.95|Stra¿nik krypty          
12484                    |74832.047,2663.964,374.07|Stra¿nik krypty          
10690                    |65054.039,3873.498,-22297|Bandyta                  
10692                    |64869.895,3841.844,-24805|Bandyta                  
10694                    |64984.535,3985.261,-21633|Bandyta                  
10696                    |65301.941,3752.404,-23236|Bandyta                  
10698                    |65208.414,3871.203,-22343|Bandyta                  
10700                    |64823.000,3978.837,-21879|Bandyta                  
10702                    |65260.863,3916.043,-21971|Bandyta                  
10704                    |64924.875,3855.979,-23325|Bandyta                  
10706                    |64568.676,3906.822,-23648|Bandyta                  
10708                    |64894.367,3904.704,-24008|Bandyta                  
